Loop: 0
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014830133182834947
node-13,7168.0,16384,65,7103.0,16254.0,100.0,99.14986746651786,0.0014633331281383834
node-14,2000.0,3000,63,1937.0,2874.0,100.0,96.32499999999999,0.0014599013755515187
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.0014809080659004092
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.00147398335872495

Loop: 914
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014873108511368738
node-2,2048.0,8192,44,2004.0,8104.0,100.0,98.388671875,0.0014710722214966697
node-3,2800.0,9000,44,2756.0,8912.0,100.0,98.72539682539683,0.0014660548021016415
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.0014746613598718473
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014791462928796031
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014797103932984532
node-7,1800.0,11000,62,1738.0,10876.0,100.0,97.71414141414141,0.0014653668844893876
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014855747273498764
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.0014766597653773806
node-10,1900.0,8500,62,1838.0,8376.0,100.0,97.63900928792569,0.0014664944679267935
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014762791380228725
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014797103932984532
node-13,7168.0,16384,65,7103.0,16254.0,100.0,99.14986746651786,0.0014600740343117945
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014806680280586592
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.0014776098296734594
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014707005450084135

Loop: 915
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014873108511368738
node-2,2048.0,8192,44,2004.0,8104.0,100.0,98.388671875,0.0014710722214966697
node-3,2800.0,9000,44,2756.0,8912.0,100.0,98.72539682539683,0.0014660548021016415
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.0014746613598718473
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,62,1738.0,10876.0,100.0,97.71414141414141,0.0014653668844893876
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014855747273498764
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.0014766597653773806
node-10,1900.0,8500,62,1838.0,8376.0,100.0,97.63900928792569,0.0014664944679267935
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014762791380228725
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 916
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014873108511368738
node-2,2048.0,8192,44,2004.0,8104.0,100.0,98.388671875,0.0014710722214966697
node-3,2800.0,9000,44,2756.0,8912.0,100.0,98.72539682539683,0.0014660548021016415
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.0014746613598718473
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014861316892813877
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.001482151744107135
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.0014732573235216723
node-10,1900.0,8500,62,1838.0,8376.0,100.0,97.63900928792569,0.0014631154484154416
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014728775731887183
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 917
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014873108511368738
node-2,2048.0,8192,44,2004.0,8104.0,100.0,98.388671875,0.0014710722214966697
node-3,2800.0,9000,44,2756.0,8912.0,100.0,98.72539682539683,0.0014660548021016415
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.0014746613598718473
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014827152945933847
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014787444987183827
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.001469870525076795
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014838750819133827
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014694916477331122
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 918
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.001482434422116753
node-2,2048.0,8192,44,2004.0,8104.0,100.0,98.388671875,0.0014662490338852052
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014948968847416707
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.001469826404593579
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014827152945933847
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014787444987183827
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.001469870525076795
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014838750819133827
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014694916477331122
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 919
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014775898651817308
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.001495228847403427
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014900116008046064
node-4,1800.0,7000,44,1756.0,6912.0,100.0,98.14920634920634,0.0014650230503302011
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014827152945933847
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014787444987183827
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.001469870525076795
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014838750819133827
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014694916477331122
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 920
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014727768688782073
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014903583951317546
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014851581428215292
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.001494078823329922
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014758593011176483
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014827152945933847
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014787444987183827
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.001469870525076795
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014838750819133827
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014694916477331122
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014764221479800126
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014794373398535302
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014773776546629731
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.001474326252274185
node-16,3120.0,12384,65,3055.0,12254.0,100.0,98.43346253229974,0.0014674323215750616

Loop: 921
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014727768688782073
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014903583951317546
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014851581428215292
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.001494078823329922
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014725868858158355
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014827152945933847
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014787444987183827
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.001469870525076795
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014838750819133827
node-11,3000.0,16000,63,2937.0,15874.0,100.0,98.55625,0.0014694916477331122
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014761569909846753
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014741018727235876
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.0014710572361937547
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014870685116346262

Loop: 922
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014727768688782073
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014903583951317546
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014851581428215292
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.001494078823329922
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014725868858158355
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014793145714406474
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.001475352882895634
node-9,800.0,1024,58,742.0,908.0,100.0,90.7109375,0.0014664992624046004
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.001480471698697985
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014897394197464957
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014761569909846753
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014741018727235876
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.0014710572361937547
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014870685116346262

Loop: 923
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014727768688782073
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014903583951317546
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014851581428215292
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.001494078823329922
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014725868858158355
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014759294122382663
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014719767893420974
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.001491002504714417
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014770838916071433
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014863304050560004
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001473148484680722
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014761569909846753
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014741018727235876
node-15,1100.0,10240,64,1036.0,10112.0,100.0,96.46590909090908,0.0014710572361937547
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014870685116346262

Loop: 924
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014727768688782073
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014903583951317546
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014851581428215292
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.001494078823329922
node-5,2048.0,12000,65,1983.0,11870.0,100.0,97.87141927083334,0.0014693289502277474
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001469889306617269
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014759294122382663
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014719767893420974
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.001491002504714417
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014770838916071433
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014863304050560004
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001469889306617269
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014728911569338243
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.001470840585394553
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014915909360751747
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.001483778537051364

Loop: 925
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014679951257974338
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014855195691735347
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014803362007993815
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014892279180593706
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.0014891388184883885
node-6,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014666445178609395
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.001472559710383841
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014686161117408597
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.0014875983894068498
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.001473711553955072
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014829369566426306
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.0014666445178609395
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014696397415763546
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014675936966850726
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014882982408520506
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014805030877421998

Loop: 926
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,44,980.0,8104.0,100.0,97.314453125,0.0014632443325100636
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014807120624771802
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014755454687579597
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014844084102339356
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.0014858587770379733
node-6,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014879320573024334
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.001472559710383841
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014686161117408597
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.0014875983894068498
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.001473711553955072
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014829369566426306
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001463414023328206
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014664026496345563
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014643611114500837
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014850200508942266
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014772420677251466

Loop: 927
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,45,979.0,8102.0,100.0,97.25341796875,0.0014926086234750605
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014759355719530603
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014707856446651922
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014796199960073746
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.0014858587770379733
node-6,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014879320573024334
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.001472559710383841
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014686161117408597
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.0014875983894068498
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.001473711553955072
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.0014829369566426306
node-12,1500.0,2048,63,1437.0,1922.0,100.0,94.82382812499999,0.001463414023328206
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014664026496345563
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014643611114500837
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014850200508942266
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.0014772420677251466

Loop: 928
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,45,979.0,8102.0,100.0,97.25341796875,0.0014926086234750605
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014759355719530603
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014707856446651922
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014796199960073746
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.0014825931533521757
node-6,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014846618769567138
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014692053602462923
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014652707447437277
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.001484209782597267
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014703545800280673
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.001479558968130916
node-12,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014846618769567138
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014631797866683266
node-14,2000.0,3000,64,1936.0,2872.0,100.0,96.26666666666667,0.0014611427353809624
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014817562705625913
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.001473995381862014

Loop: 929
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,45,979.0,8102.0,100.0,97.25341796875,0.0014926086234750605
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014759355719530603
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014707856446651922
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014796199960073746
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.0014793418525772804
node-6,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.001481406039507247
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014692053602462923
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014652707447437277
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.001484209782597267
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014703545800280673
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.001479558968130916
node-12,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.001481406039507247
node-13,7168.0,16384,66,7102.0,16252.0,100.0,99.13678850446428,0.0014599710590659839
node-14,2000.0,3000,65,1935.0,2870.0,100.0,96.20833333333334,0.0014816165576348839
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.0014785068050569715
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.001470762935849159

Loop: 930
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,45,979.0,8102.0,100.0,97.25341796875,0.0014926086234750605
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014759355719530603
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014707856446651922
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014796199960073746
node-5,2048.0,12000,66,1982.0,11868.0,100.0,97.83867187499999,0.001476104780689803
node-6,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014781644507993537
node-7,1800.0,11000,63,1737.0,10874.0,100.0,97.67727272727272,0.0014692053602462923
node-8,980.0,1638,60,920.0,1518.0,100.0,93.27577184720042,0.0014652707447437277
node-9,800.0,1024,59,741.0,906.0,100.0,90.55078125,0.001484209782597267
node-10,1900.0,8500,63,1837.0,8374.0,100.0,97.60092879256966,0.0014703545800280673
node-11,3000.0,16000,64,2936.0,15872.0,100.0,98.53333333333335,0.001479558968130916
node-12,1500.0,2048,64,1436.0,1920.0,100.0,94.74166666666667,0.0014781644507993537
node-13,7168.0,16384,67,7101.0,16250.0,100.0,99.12370954241072,0.001479043871292377
node-14,2000.0,3000,65,1935.0,2870.0,100.0,96.20833333333334,0.0014783745082746326
node-15,1100.0,10240,65,1035.0,10110.0,100.0,96.41068892045455,0.001475271560406956
node-16,3120.0,12384,66,3054.0,12252.0,100.0,98.40936195587358,0.001467544636208351

Loop: 931
Nodes,CPU Power,RAM Capacity,Active Connections,Remaining CPU Power,Remaining RAM Space,Initial Weight,remaining weights,WLC
node-1,1024.0,8192,45,979.0,8102.0,100.0,97.25341796875,0.0014926086234750605
node-2,2048.0,8192,45,2003.0,8102.0,100.0,98.35205078125,0.0014759355719530603
node-3,2800.0,9000,45,2755.0,8910.0,100.0,98.69642857142857,0.0014707856446651922
node-4,1800.0,7000,45,1755.0,6910.0,100.0,98.10714285714286,0.0014796199960073746
